amount,total,price,type
0.0027,24.484340000000014,43292.77,sell
0.23131,24.715650000000014,43292.99,sell
0.00025,24.715900000000016,43293.43,sell
0.00046,24.716360000000016,43294.14,sell
0.0004,24.716760000000015,43294.25,sell
0.00502,24.721780000000013,43294.29,sell
0.00121,24.722990000000014,43294.67,sell
0.00182,24.724810000000012,43294.85,sell
0.00092,24.725730000000013,43294.86,sell
0.72832,25.454050000000013,43294.88,sell
0.2,25.654050000000012,43294.9,sell
0.2,25.85405000000001,43294.95,sell
0.00404,25.85809000000001,43295.0,sell
0.00025,25.858340000000013,43295.91,sell
0.101,25.95934000000001,43296.43,sell
0.35045,26.30979000000001,43296.64,sell
0.0067,26.31649000000001,43296.72,sell
0.00091,26.31740000000001,43296.86,sell
0.00047,26.31787000000001,43296.87,sell
0.00253,26.32040000000001,43297.03,sell
0.00028,26.32068000000001,43297.35,sell
0.14939,26.47007000000001,43297.39,sell
0.1,26.570070000000012,43297.41,sell
0.00052,26.570590000000013,43298.87,sell
0.00046,26.571050000000014,43298.95,sell
0.00121,26.572260000000014,43299.03,sell
0.00046,26.572720000000015,43299.14,sell
0.23129,26.804010000000016,43299.17,sell
1.0,27.804010000000016,43299.49,sell
0.00046,27.804470000000016,43299.73,sell
0.101,27.905470000000015,43299.94,sell
0.30461,28.210080000000016,43300.0,sell
0.1,28.310080000000017,43300.4,sell
0.0029,28.312980000000017,43300.82,sell
0.0025,28.31548000000002,43301.0,sell
0.2,28.515480000000018,43301.14,sell
0.1,28.61548000000002,43301.33,sell
0.00046,28.61594000000002,43301.64,sell
0.1,28.71594000000002,43302.83,sell
0.0007,28.71664000000002,43303.32,sell
0.00121,28.71785000000002,43303.39,sell
0.101,28.81885000000002,43303.64,sell
0.00046,28.81931000000002,43304.14,sell
0.00416,28.823470000000018,43304.26,sell
0.11,28.933470000000018,43304.3,sell
0.00229,28.935760000000016,43304.34,sell
0.01,28.945760000000018,43305.0,sell
0.02532,28.97108000000002,43305.03,sell
0.0036,28.974680000000017,43305.22,sell
0.08,29.054680000000015,43305.28,sell
0.2,29.254680000000015,43305.33,sell
0.00068,29.255360000000014,43305.6,sell
0.12,29.375360000000015,43305.61,sell
0.0255,29.400860000000016,43305.64,sell
0.02195,29.422810000000016,43305.67,sell
0.02618,29.448990000000016,43306.0,sell
0.00046,29.449450000000017,43306.13,sell
0.00046,29.449910000000017,43306.22,sell
0.00541,29.455320000000018,43306.44,sell
0.00046,29.45578000000002,43306.64,sell
0.00048,29.456260000000018,43306.81,sell
0.10001,29.55627000000002,43306.85,sell
0.00043,29.55670000000002,43307.71,sell
0.00121,29.55791000000002,43307.75,sell
0.00046,29.55837000000002,43308.14,sell
0.00219,29.56056000000002,43308.76,sell
0.00724,29.56780000000002,43309.0,sell
0.00115,29.56895000000002,43309.1,sell
0.00046,29.56941000000002,43309.14,sell
0.00046,29.56987000000002,43309.24,sell
0.2,29.76987000000002,43309.3,sell
0.08,29.849870000000017,43309.6,sell
0.12,29.969870000000018,43309.65,sell
0.00275,29.972620000000017,43309.77,sell
0.00192,29.974540000000015,43310.18,sell
0.00078,29.975320000000014,43310.2,sell
0.00028,29.975600000000014,43310.34,sell
0.12742,30.103020000000015,43310.41,sell
0.01107,30.114090000000015,43310.45,sell
0.00046,30.114550000000015,43310.78,sell
0.00288,30.117430000000017,43310.81,sell
0.00221,30.119640000000018,43311.21,sell
0.10542,30.225060000000017,43311.4,sell
0.00046,30.225520000000017,43311.64,sell
0.201,30.426520000000018,43311.95,sell
0.00121,30.427730000000018,43312.11,sell
0.10528,30.53301000000002,43312.21,sell
0.08,30.613010000000017,43312.24,sell
0.05737,30.670380000000016,43312.5,sell
0.00081,30.671190000000017,43312.58,sell
0.00081,30.67200000000002,43313.23,sell
0.00056,30.67256000000002,43313.25,sell
0.001,30.67356000000002,43313.56,sell
0.00046,30.67402000000002,43313.65,sell
0.08,30.75402000000002,43313.92,sell
0.00046,30.75448000000002,43314.15,sell
0.00024,30.75472000000002,43314.28,sell
0.21,30.96472000000002,43314.58,sell
0.00035,30.965070000000022,43314.6,sell
0.03456,30.99963000000002,43314.69,sell
0.0015,31.00113000000002,43315.36,sell
0.00128,31.002410000000022,43315.65,sell
0.0033,31.005710000000022,43315.78,sell
0.00374,31.009450000000022,43315.95,sell
0.00158,31.011030000000023,43316.32,sell
0.00121,31.012240000000023,43316.47,sell
0.00046,31.012700000000024,43316.65,sell
0.00044,31.013140000000025,43316.68,sell
0.001,31.014140000000026,43317.0,sell
0.22,31.234140000000025,43317.46,sell
0.01019,31.244330000000026,43317.92,sell
0.00028,31.244610000000026,43318.01,sell
0.00062,31.245230000000028,43318.04,sell
0.01047,31.25570000000003,43318.21,sell
0.0038,31.259500000000028,43318.88,sell
0.00613,31.265630000000026,43319.12,sell
0.00046,31.266090000000027,43319.15,sell
0.00132,31.267410000000027,43319.83,sell
0.0606,31.328010000000027,43320.0,sell
0.00025,31.32826000000003,43320.32,sell
0.1,31.42826000000003,43320.76,sell
0.00121,31.42947000000003,43320.83,sell
0.00046,31.42993000000003,43321.36,sell
0.2159,31.645830000000032,43321.5,sell
0.00109,31.646920000000033,43321.65,sell
0.00253,31.649450000000034,43321.91,sell
0.0031,31.652550000000033,43322.36,sell
0.1,31.752550000000035,43323.11,sell
0.00057,31.753120000000035,43323.36,sell
0.00106,31.754180000000034,43323.37,sell
0.00087,31.755050000000033,43323.77,sell
1.17,32.925050000000034,43324.08,sell
0.0005,32.92555000000004,43324.4,sell
0.00037,32.92592000000003,43324.46,sell
0.00301,32.92893000000004,43324.79,sell
0.00121,32.93014000000004,43325.19,sell
0.00136,32.931500000000035,43325.31,sell
0.00867,32.94017000000004,43325.9,sell
0.11,33.05017000000004,43326.07,sell
0.00298,33.05315000000004,43326.53,sell
0.00025,33.05340000000004,43326.54,sell
0.1,33.15340000000004,43326.6,sell
0.0089,33.16230000000004,43326.92,sell
0.1,33.26230000000004,43327.1,sell
0.00126,33.26356000000004,43327.58,sell
0.1001,33.36366000000004,43328.24,sell
0.00046,33.364120000000035,43328.35,sell
0.05852,33.42264000000004,43328.78,sell
0.0007,33.42334000000004,43329.26,sell
0.0037,33.42704000000004,43329.53,sell
0.00121,33.42825000000004,43329.55,sell
0.007,33.43525000000004,43329.61,sell
0.0015,33.43675000000004,43329.88,sell
0.00053,33.43728000000004,43329.98,sell
0.101,33.538280000000036,43330.22,sell
0.205,33.743280000000034,43330.52,sell
2.182,35.925280000000036,43330.58,sell
0.00218,35.92746000000004,43330.61,sell
0.00275,35.93021000000004,43331.35,sell
0.00025,35.93046000000004,43331.78,sell
0.1,36.03046000000004,43331.96,sell
0.101,36.13146000000004,43332.3,sell
0.00032,36.13178000000004,43332.33,sell
0.004,36.13578000000004,43332.44,sell
0.02511,36.16089000000004,43333.05,sell
0.00068,36.16157000000004,43333.26,sell
0.00045,36.16202000000004,43333.3,sell
0.00422,36.16624000000004,43333.33,sell
0.00281,36.169050000000034,43333.47,sell
0.2088,36.37785000000003,43333.6,sell
0.00121,36.37906000000003,43333.91,sell
0.1,36.47906000000003,43334.05,sell
0.00047,36.47953000000003,43334.42,sell
0.01,36.48953000000003,43335.0,sell
0.00061,36.49014000000003,43336.12,sell
0.1,36.590140000000034,43336.21,sell
0.03456,36.62470000000003,43336.4,sell
0.00042,36.62512000000003,43336.72,sell
0.00095,36.626070000000034,43336.83,sell
0.0004,36.62647000000003,43337.55,sell
0.59785,37.224320000000034,43337.62,sell
0.00264,37.226960000000034,43337.9,sell
0.00116,37.22812000000003,43337.98,sell
0.00024,37.22836000000003,43338.0,sell
0.00066,37.229020000000034,43338.23,sell
0.00121,37.230230000000034,43338.27,sell
0.00024,37.23047000000003,43338.3,sell
0.00046,37.23093000000003,43338.88,sell
0.00138,37.23231000000003,43338.9,sell
0.00046,37.23277000000002,43339.16,sell
0.01717,37.249940000000024,43339.21,sell
0.01275,37.26269000000002,43339.27,sell
0.00078,37.26347000000002,43339.79,sell
0.05176,37.31523000000002,43340.0,sell
0.13289,37.448120000000024,43340.08,sell
0.00047,37.448590000000024,43340.11,sell
0.00669,37.45528000000002,43340.81,sell
0.00129,37.45657000000002,43341.05,sell
0.2,37.65657000000002,43341.06,sell
0.00046,37.65703000000002,43341.07,sell
0.00046,37.65749000000002,43341.29,sell
0.05799,37.715480000000014,43341.52,sell
0.00046,37.71594000000001,43341.66,sell
0.0003,37.71624000000001,43341.8,sell
0.00025,37.716490000000015,43341.83,sell
0.00465,37.72114000000001,43341.95,sell
0.018,37.73914000000001,43342.03,sell
0.00655,37.74569000000001,43342.13,sell
0.00128,37.74697000000001,43342.24,sell
0.00036,37.74733000000001,43342.46,sell
0.00121,37.74854000000001,43342.63,sell
0.00046,37.74900000000001,43343.05,sell
0.00051,37.74951000000001,43343.17,sell
0.00073,37.750240000000005,43343.34,sell
0.00046,37.7507,43344.16,sell
0.00047,37.75117,43344.29,sell
0.00046,37.75163,43345.78,sell
0.1,37.85163,43346.3,sell
0.00052,37.85215,43346.31,sell
0.00046,37.85261,43346.66,sell
0.00253,37.85514,43346.79,sell
0.00121,37.85635,43347.0,sell
0.00046,37.856809999999996,43347.79,sell
0.00028,37.85708999999999,43348.01,sell
0.00229,37.859379999999994,43348.5,sell
0.00124,37.86062,43348.89,sell
0.00069,37.861309999999996,43349.56,sell
0.0024,37.86371,43349.67,sell
0.00544,37.86915,43349.99,sell
0.15987,38.029019999999996,43350.0,sell
0.00141,38.030429999999996,43350.06,sell
0.00046,38.03088999999999,43350.38,sell
0.0025,38.03338999999999,43351.0,sell
0.00121,38.03459999999999,43351.36,sell
0.001,38.03559999999999,43351.47,sell
0.01,38.045599999999986,43351.83,sell
0.0005,38.04609999999999,43352.54,sell
0.00154,38.04763999999999,43352.74,sell
0.00275,38.050389999999986,43352.95,sell
0.00192,38.052309999999984,43353.39,sell
0.00046,38.05276999999998,43353.48,sell
0.00051,38.05327999999998,43354.07,sell
0.0007,38.05397999999998,43355.0,sell
0.00922,38.06319999999998,43355.17,sell
0.00117,38.06436999999998,43355.43,sell
0.00024,38.06460999999998,43355.67,sell
0.00121,38.06581999999998,43355.73,sell
0.00237,38.06818999999998,43356.49,sell
0.00024,38.06842999999998,43357.14,sell
0.00049,38.06891999999998,43357.54,sell
0.00046,38.069379999999974,43357.77,sell
0.00053,38.06990999999997,43358.45,sell
0.00081,38.07071999999997,43359.02,sell
0.00046,38.07117999999997,43359.7,sell
0.05833,38.12950999999997,43360.0,sell
0.00121,38.13071999999997,43360.09,sell
0.00126,38.13197999999997,43360.95,sell
0.00046,38.13243999999997,43361.69,sell
0.00028,38.13271999999996,43362.34,sell
0.00086,38.13357999999997,43363.06,sell
0.00883,38.14240999999997,43363.21,sell
0.00638,38.14878999999997,43363.57,sell
0.00046,38.14924999999997,43363.92,sell
0.00046,38.14970999999996,43364.01,sell
0.00121,38.150919999999964,43364.46,sell
0.01,38.16091999999996,43365.0,sell
0.00081,38.16172999999996,43365.93,sell
0.00113,38.16285999999997,43366.21,sell
0.00421,38.16706999999997,43366.57,sell
0.00364,38.170709999999964,43366.68,sell
0.00024,38.17094999999996,43367.0,sell
0.00067,38.17161999999996,43367.14,sell
0.12714,38.29875999999996,43367.2,sell
0.02061,38.31936999999996,43367.25,sell
0.00242,38.32178999999996,43367.34,sell
0.00046,38.322249999999954,43367.39,sell
0.0005,38.32274999999996,43367.59,sell
0.00121,38.32395999999996,43368.82,sell
0.00128,38.32523999999996,43368.85,sell
0.007,38.332239999999956,43369.0,sell
0.00415,38.33638999999996,43369.32,sell
0.00078,38.33716999999996,43369.38,sell
0.0023,38.339469999999956,43369.66,sell
0.00068,38.34014999999996,43370.1,sell
0.00088,38.34102999999996,43370.49,sell
0.00067,38.34169999999996,43371.26,sell
0.00253,38.34422999999996,43371.69,sell
0.00398,38.34820999999996,43372.05,sell
0.0027,38.350909999999956,43372.35,sell
0.00198,38.35288999999996,43372.44,sell
0.00046,38.353349999999956,43372.48,sell
0.00078,38.354129999999955,43372.69,sell
0.00047,38.354599999999955,43373.05,sell
0.00121,38.355809999999956,43373.19,sell
0.00079,38.35659999999996,43373.93,sell
0.00275,38.35934999999996,43374.56,sell
0.00158,38.360929999999954,43374.76,sell
0.00043,38.361359999999955,43374.99,sell
0.00576,38.36711999999996,43375.0,sell
0.00025,38.36736999999996,43376.62,sell
0.00113,38.36849999999996,43377.55,sell
0.00121,38.36970999999996,43377.56,sell
0.00343,38.373139999999964,43379.81,sell
0.00107,38.37420999999996,43379.82,sell
0.0606,38.43480999999996,43380.0,sell
0.00025,38.435059999999964,43380.28,sell
0.00029,38.435349999999964,43380.84,sell
0.0004,38.43574999999996,43380.89,sell
0.00046,38.43620999999996,43381.21,sell
0.02,38.45620999999996,43381.79,sell
0.00121,38.45741999999996,43381.91,sell
0.00048,38.45789999999997,43382.12,sell
9.706,48.16389999999997,43382.2,sell
0.00025,48.16414999999997,43382.53,sell
0.00139,48.16553999999997,43382.89,sell
0.00046,48.16599999999997,43383.02,sell
0.00385,48.16984999999997,43383.74,sell
0.00164,48.17148999999997,43383.95,sell
0.0003,48.17178999999997,43384.61,sell
0.00669,48.17847999999997,43384.9,sell
0.0018,48.180279999999975,43385.01,sell
0.0005,48.18077999999998,43385.11,sell
0.00025,48.18102999999998,43385.3,sell
2.1048,50.285829999999976,43385.36,sell
0.00043,50.28625999999998,43386.24,sell
0.00065,50.28690999999998,43386.26,sell
0.00121,50.28811999999998,43386.28,sell
0.0063,50.29441999999998,43386.97,sell
0.00053,50.29494999999998,43387.04,sell
0.00138,50.296329999999976,43387.2,sell
0.8483,51.14462999999998,43387.4,sell
0.00725,51.15187999999998,43387.43,sell
0.00025,51.15212999999998,43387.75,sell
0.00047,51.15259999999998,43387.92,sell
0.00757,51.16016999999998,43388.1,sell
0.0005,51.16066999999998,43388.29,sell
0.00046,51.16112999999998,43390.15,sell
0.00121,51.16233999999998,43390.65,sell
0.0003,51.16263999999998,43391.3,sell
0.24481,51.40744999999998,43391.77,sell
0.00047,51.40791999999998,43391.8,sell
0.00141,51.40932999999998,43391.92,sell
0.00084,51.41016999999998,43392.32,sell
0.0041,51.41426999999998,43392.98,sell
0.00024,51.41450999999998,43393.7,sell
0.00065,51.41515999999998,43394.15,sell
0.00053,51.41568999999998,43394.26,sell
0.23787,51.65355999999998,43394.33,sell
0.00148,51.65503999999998,43394.37,sell
0.0107,51.66573999999998,43395.0,sell
0.00121,51.66694999999998,43395.02,sell
0.00128,51.66822999999998,43395.48,sell
0.00024,51.66846999999998,43396.0,sell
0.00275,51.67121999999998,43396.17,sell
0.00028,51.67149999999997,43396.36,sell
0.00318,51.674679999999974,43396.52,sell
0.00252,51.67719999999997,43396.61,sell
0.00192,51.67911999999997,43396.64,sell
0.0195,51.69861999999997,43397.32,sell
0.00466,51.70327999999997,43397.46,sell
0.01119,51.71446999999997,43398.87,sell
0.00078,51.71524999999997,43398.97,sell
0.00121,51.71645999999997,43399.39,sell
0.00066,51.71711999999997,43399.99,sell
1.71288,53.42999999999997,43400.0,sell
0.00046,53.43045999999997,43400.8,sell
0.00067,53.43112999999997,43400.95,sell
0.0025,53.433629999999965,43401.0,sell
0.00046,53.43408999999996,43401.92,sell
0.01105,53.44513999999996,43402.02,sell
0.00086,53.44599999999996,43402.39,sell
0.00048,53.446479999999966,43402.93,sell
0.00236,53.44883999999997,43403.67,sell
0.00121,53.45004999999997,43403.76,sell
0.05,53.500049999999966,43404.81,sell
0.00651,53.506559999999965,43404.89,sell
0.00046,53.50701999999996,43405.59,sell
0.56685,54.073869999999964,43405.94,sell
0.025,54.09886999999996,43406.0,sell
0.00289,54.10175999999996,43406.25,sell
0.00028,54.10203999999996,43406.43,sell
0.00039,54.10242999999996,43407.52,sell
0.02681,54.12923999999996,43407.87,sell
0.00121,54.13044999999996,43408.13,sell
0.0255,54.15594999999996,43408.2,sell
0.00124,54.157189999999964,43408.21,sell
0.00046,54.15764999999996,43409.15,sell
0.00051,54.15815999999996,43409.34,sell
0.0018,54.15995999999996,43409.78,sell
0.01,54.16995999999996,43410.0,sell
0.00663,54.17658999999996,43410.23,sell
0.00057,54.177159999999965,43410.5,sell
0.0013,54.178459999999966,43411.22,sell
0.03934,54.21779999999997,43411.38,sell
0.00121,54.21900999999997,43412.5,sell
0.0865,54.30550999999997,43414.0,sell
0.00028,54.305789999999966,43414.35,sell
0.00026,54.30604999999996,43414.87,sell
0.00046,54.30650999999996,43415.07,sell
0.02795,54.33445999999996,43416.0,sell
0.00042,54.334879999999956,43416.4,sell
0.00064,54.33551999999995,43416.43,sell
0.00046,54.33597999999995,43416.66,sell
0.00121,54.33718999999995,43416.87,sell
0.001,54.33818999999995,43417.0,sell
0.00274,54.34092999999995,43417.81,sell
0.00046,54.34138999999995,43418.05,sell
0.00356,54.34494999999995,43418.36,sell
0.00081,54.34575999999995,43418.63,sell
0.00197,54.34772999999995,43419.57,sell
0.00888,54.35660999999995,43419.79,sell
0.05106,54.407669999999946,43420.0,sell
0.00025,54.40791999999995,43420.71,sell
0.0005,54.40841999999995,43420.82,sell
0.00121,54.40962999999995,43421.24,sell
0.00252,54.41214999999995,43421.53,sell
0.00093,54.413079999999944,43421.69,sell
0.00128,54.414359999999945,43422.12,sell
0.0003,54.41465999999995,43422.53,sell
0.00057,54.41522999999995,43423.33,sell
0.00045,54.41567999999995,43423.58,sell
0.00031,54.41598999999995,43424.0,sell
0.00742,54.423409999999954,43424.06,sell
0.0004,54.42380999999995,43424.28,sell
10.073,64.49680999999995,43424.75,sell
0.00041,64.49721999999996,43424.99,sell
0.01024,64.50745999999995,43425.0,sell
0.00121,64.50866999999995,43425.61,sell
0.00506,64.51372999999995,43425.95,sell
0.25049,64.76421999999995,43426.58,sell
0.00044,64.76465999999995,43426.65,sell
0.0024,64.76705999999994,43427.28,sell
0.00024,64.76729999999995,43427.93,sell
0.00046,64.76775999999995,43428.34,sell
0.10204,64.86979999999996,43428.57,sell
0.00046,64.87025999999996,43428.93,sell
0.01368,64.88393999999995,43429.0,sell
0.00046,64.88439999999996,43429.01,sell
0.00121,64.88560999999996,43429.99,sell
0.01151,64.89711999999996,43430.0,sell
0.007,64.90411999999996,43430.1,sell
0.00049,64.90460999999996,43430.23,sell
0.00046,64.90506999999997,43431.39,sell
0.00046,64.90552999999997,43432.8,sell
0.00115,64.90667999999997,43432.83,sell
0.00025,64.90692999999996,43433.67,sell
0.0023,64.90922999999997,43434.0,sell
0.00121,64.91043999999997,43434.35,sell
0.00415,64.91458999999996,43434.48,sell
0.00114,64.91572999999997,43434.71,sell
0.00274,64.91846999999997,43435.0,sell
0.02025,64.93871999999998,43435.89,sell
0.0005,64.93921999999998,43436.16,sell
0.0023,64.94151999999998,43436.27,sell
0.0023,64.94381999999999,43436.91,sell
0.0003,64.94411999999998,43436.95,sell
0.00047,64.94458999999999,43438.5,sell
0.0003,64.94488999999999,43438.68,sell
0.00121,64.94609999999999,43438.72,sell
0.00115,64.94724999999998,43439.03,sell
0.00154,64.94878999999999,43439.15,sell
0.00047,64.94926,43439.28,sell
0.00274,64.952,43439.45,sell
0.00046,64.95246,43439.62,sell
0.0005,64.95296,43439.83,sell
0.00192,64.95488,43439.92,sell
0.0606,65.01548,43440.0,sell
0.00086,65.01634,43441.77,sell
0.00024,65.01658,43442.85,sell
0.00475,65.02133,43442.94,sell
0.00121,65.02254,43443.1,sell
0.00028,65.02282000000001,43444.06,sell
3.45263,68.47545000000001,43445.47,sell
0.0092,68.48465000000002,43445.48,sell
0.00046,68.48511000000002,43446.14,sell
0.00252,68.48763000000002,43446.48,sell
0.00121,68.48884000000002,43447.47,sell
0.025,68.51384000000003,43448.54,sell
0.00128,68.51512000000002,43448.78,sell
0.00845,68.52357000000002,43449.01,sell
0.00697,68.53054000000002,43449.89,sell
0.01019,68.54073000000001,43449.99,sell
0.03453,68.57526000000001,43450.0,sell
0.00025,68.57551000000001,43450.38,sell
0.0025,68.57801,43451.0,sell
0.00109,68.57910000000001,43451.19,sell
0.00121,68.58031000000001,43451.85,sell
